table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,character_set_catalog,character_set_schema,character_set_name,collation_catalog,collation_schema,collation_name,domain_catalog,domain_schema,domain_name,udt_catalog,udt_schema,udt_name,scope_catalog,scope_schema,scope_name,maximum_cardinality,dtd_identifier,is_self_referencing,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_updatable
app,public,insurers,created_at,7,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurers,updated_at,8,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurers,hospital_content_id,9,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurers,slug,2,,YES,character varying,100,400,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurers,name,3,,YES,character varying,200,800,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurers,photo_url,5,,YES,character varying,250,"1,000",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_hospitals,hospital_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_hospitals,insurer_id,1,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,insurer_status,6,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,endorsement_id,2,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,remarks,9,,YES,character varying,"2,000","8,000",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,endorsement_docs,13,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,is_uhid_mapped,12,false,NO,boolean,,,,,,,,,,,,,,,,,,app,pg_catalog,bool,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,updated_at,11,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,created_at,10,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,submitted_by,8,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,meta,7,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,status,5,'SUBMITTED'::insurer_batch_status,NO,USER-DEFINED,,,,,,,,,,,,,,,,,,app,public,insurer_batch_status,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,policy_id,4,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,insurer_batches,batch_id,3,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,id_map,nano_id,1,,NO,character varying,10,40,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,id_map,global_id,2,,NO,character varying,500,"2,000",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,hospitals,contact,7,,YES,character varying,200,800,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,hospitals,name,2,,YES,character varying,200,800,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,hospitals,address,3,,YES,character varying,500,"2,000",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,hospitals,city,4,,YES,character varying,100,400,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,hospitals,state,5,,YES,character varying,100,400,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,hospitals,created_at,9,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,hospitals,updated_at,10,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
app,public,hospitals,meta,8,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,hospitals,pincode,6,,YES,character varying,30,120,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,hospitals,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,forms,user_id,2,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,forms,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,forms,type,3,,YES,character varying,100,400,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,forms,slug,4,,YES,character varying,100,400,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,forms,updated_at,7,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,forms,created_at,6,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,forms,meta,5,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,form_responses,updated_at,6,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,form_responses,form_id,2,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,form_responses,user_id,3,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,form_responses,meta,4,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,form_responses,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,form_responses,created_at,5,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,files,created_at,5,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,files,meta,2,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,files,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,files,uploading_user_id,7,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,files,updated_at,6,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,files,status,9,'created'::character varying,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,files,action,8,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,files,url,4,,YES,character varying,"1,000","4,000",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,files,name,3,,NO,character varying,250,"1,000",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,file_groups,created_at,4,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,file_groups,status,6,'created'::character varying,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,file_groups,name,2,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,file_groups,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,file_groups,meta,3,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,file_groups,updated_at,5,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_posts,status,6,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_posts,user_id,3,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_posts,reactions_count,7,'0'::smallint,YES,smallint,,,16,2,0,,,,,,,,,,,,,app,pg_catalog,int2,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_posts,message,5,,NO,character varying,"1,023","4,092",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_posts,platform,4,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_posts,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_posts,echo_post_template_id,2,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_posts,created_at,10,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_posts,meta,9,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_posts,replies_count,8,'0'::smallint,YES,smallint,,,16,2,0,,,,,,,,,,,,,app,pg_catalog,int2,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_posts,updated_at,11,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,image_file_id,7,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,created_at,11,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,updated_by,10,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,category,3,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,meta,9,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,logo_file_id,8,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,updated_at,12,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,subject,4,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,default_message,5,,YES,character varying,"1,023","4,092",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,org_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_templates,status,6,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_recipient_edges,echo_post_id,1,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_recipient_edges,meta,3,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,echo_post_recipient_edges,user_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,designations,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,designations,status,3,'active'::character varying,NO,character varying,50,200,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,designations,name,2,,NO,character varying,200,800,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,designations,updated_at,5,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,designations,created_at,4,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,status,9,'created'::character varying,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,name,8,''::character varying,NO,character varying,200,800,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,photo_url,5,,YES,character varying,250,"1,000",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,gender,4,,NO,character varying,20,80,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,relation,3,,NO,character varying,50,200,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,deleted_at,12,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,updated_at,11,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,created_at,10,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,dob,7,,YES,date,,,,,,0,,,,,,,,,,,,app,pg_catalog,date,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,meta,6,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,user_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependents,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependent_benefits,meta,3,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependent_benefits,status,4,'created'::character varying,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependent_benefits,updated_at,6,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependent_benefits,dependent_id,1,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependent_benefits,benefit_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,dependent_benefits,created_at,5,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pods,updated_at,5,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pods,name,2,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pods,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pods,meta,3,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pods,created_at,4,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pod_members,created_at,7,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pod_members,meta,6,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pod_members,user_id,3,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pod_members,pod_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pod_members,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pod_members,status,5,'active'::character varying,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pod_members,role,4,'OA'::character varying,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_pod_members,updated_at,8,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_account_owners,created_at,5,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_account_owners,org_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_account_owners,updated_at,6,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_account_owners,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_account_owners,meta,4,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,cx_account_owners,pod_member_id,3,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,content,created_at,7,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,content,meta,2,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,content,type,3,,NO,character varying,100,400,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,content,name,4,,NO,character varying,250,"1,000",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,content,slug,5,,YES,character varying,250,"1,000",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,content,content,6,,YES,text,,"1,073,741,824",,,,,,,,,,,,,,,,app,pg_catalog,text,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,content,updated_at,8,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,content,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,compliance_consents,url,5,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,compliance_consents,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,compliance_consents,is_mandatory,8,true,NO,boolean,,,,,,,,,,,,,,,,,,app,pg_catalog,bool,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,compliance_consents,created_at,9,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,compliance_consents,title,3,,NO,text,,"1,073,741,824",,,,,,,,,,,,,,,,app,pg_catalog,text,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,compliance_consents,type,2,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,compliance_consents,status,7,'active'::character varying,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,compliance_consents,version,6,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,compliance_consents,description,4,,YES,text,,"1,073,741,824",,,,,,,,,,,,,,,,app,pg_catalog,text,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,compliance_consents,updated_at,10,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
app,public,comments,created_at,6,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,comments,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
